List,ID,Time,Word,Translation
N3\N3_03,1514830,638615856470618521,"募集, ぼしゅう","recruitment, invitation, selection, advertisement, taking applications, , raising (funds, donations, etc.), collection, subscription, solicitation, flotation (of shares, loans, etc.)"
N3\N3_03,1239540,638615856470618531,"業務, ぎょうむ","business, affairs, duties, work, procedure, task, action, function, (business) operations, operational"
N3\N3_03,1241070,638615856470618549,"勤務, きんむ","service, duty, work"
N3\N3_03,2275450,638615856470618562,"勤務地, きんむち","duty station, place of business, work location"
N3\N3_03,1312690,638615856470618577,"資格, しかく","qualifications, requirements, capabilities"
N3\N3_03,1251270,638615856470618590,"経験, けいけん","experience, அனுபவம்"
N3\N3_03,1251300,638615856470618602,"経験者, けいけんしゃ","experienced person, person who has had a particular experience"
N3\N3_03,1342860,638615856470618617,"初心者, しょしんしゃ",beginner
N3\N3_03,1212960,638615856470618630,"歓迎, かんげい","welcome, reception"
N3\N3_03,1271010,638615856470618645,"語学, ごがく","study of foreign languages, , linguistics"
N3\N3_03,1397350,638615856470618658,"素敵, すてき, 素適, 素的, ステキ","lovely, wonderful, nice, great, fantastic, superb, cool, அழகிய"
N3\N3_03,1001640,638615856470618670,"お陰, おかげ, お蔭, 御陰, 御蔭","grace (of God), benevolence (of Buddha), blessing, , assistance, help, aid, effects, influence"
N3\N3_03,1610040,638615856582775891,"所為, せい, せえ","consequence, outcome, result, blame, fault"
N3\N3_03,1375970,638615856704660470,"政治, せいじ","politics, government, அரசியல்"
N3\N3_03,1226160,638615856704660675,"議論, ぎろん","argument, discussion, dispute, controversy"
N3\N3_03,1237160,638615856704660704,"教授, きょうじゅ","professor, , teaching, instruction"
N3\N3_03,1477310,638615856704660731,"発見, はっけん","discovery, detection, finding"
N3\N3_03,1533130,638615856704660753,"免許, めんきょ","license, licence, permission, permit, certificate"
N3\N3_03,1420800,638615856704660774,"地域, ちいき","area, region, நிலப்பரப்பு"
N3\N3_03,1222170,638615856704660790,"気候, きこう","climate, தட்பவெப்பம், காலநிலை, , தட்பவெப்பநிலை"
N3\N3_03,1576200,638615856704660811,"一生, いっしょう","whole life, a lifetime, all through life, one existence, a generation, an age, the whole world, the era, , (the only, the greatest, etc.) of one's life"
N3\N3_03,1214200,638615856704660830,"管理, かんり","control, management (e.g. of a business), மேலாண்மை"
N3\N3_03,1179840,638615856704660848,"応援, おうえん","aid, assistance, help, support, reinforcement, , cheering, rooting (for)"
N3\N3_03,1539280,638615856704660869,"優勝, ゆうしょう","overall victory, championship, winning the title, , (being in) heaven, bliss, perfect contentment"
N3\N3_03,1078270,638615856704660885,チョコレート,"chocolate, சாக்கலேட்"
N3\N3_03,1221950,638615856704660901,"気温, きおん",air temperature
N3\N3_03,1004520,638615856704660921,"こっそり, コッソリ","stealthily, secretly, in secret"
N3\N3_03,1126580,638615856704661014,"マイカー, マイ・カー","one's own car, privately owned car"
N3\N3_03,1212570,638615856704661033,"感動, かんどう","being deeply moved emotionally, excitement, passion, inspiration, deep emotion, strong impression"
N3\N3_03,1223150,638615856704661051,"記憶, きおく","memory, recollection, remembrance, ஞாபகம், , storage, நினைவாற்றல்"
N3\N3_03,1214840,638615856704661067,"観光, かんこう","sightseeing, tourism, சுற்றுலா"
N3\N3_03,1214870,638615856704661082,"観光客, かんこうきゃく",tourist
N3\N3_03,1397300,638615856704661097,"素晴らしい, すばらしい, 素晴しい, 素薔薇しい, すんばらしい","wonderful, splendid, magnificent"
N3\N3_03,1596750,638615856704661112,"退屈, たいくつ","tedious, boring, dull, uninteresting, tiresome, monotonous, சலிப்பு, , to feel bored, to get bored (with), to get tired (of)"
N3\N3_03,1156410,638615856704661128,"意外, いがい","unexpected, surprising"
N3\N3_03,1573150,638615856704661143,"贅沢, ぜいたく","luxury, extravagance, , to live in luxury, to indulge oneself, lavish (use of something), abundant, copious, wasteful, excessive (e.g. demands, expectations)"
N3\N3_03,1212250,638615856704661156,"感じ, かんじ","feeling, sense, impression"
N3\N3_03,1212260,638615856704661221,"感じる, かんじる","to feel, to sense, to experience"
N3\N3_03,1314680,638615856704661236,"似合う, にあう, 似あう","to suit, to match, to become, to be like"
N3\N3_03,1358870,638615856704661251,"伸びる, のびる, 延びる","to stretch, to extend, to lengthen, to grow (of hair, height, grass, etc.), , to straighten out, to be flattened, to become smooth, to spread (of paint, cream, etc.), to stretch out (e.g. of a hand), to lose elasticity, to become slack, to become soggy (e.g. noodles), to make progress, to develop, to expand, to increase, to improve, to be exhausted, to be groggy, to pass out, to collapse, to be prolonged (meeting, life span, etc.), to be extended (e.g. deadline), to lengthen (e.g. of the days), to be postponed, to be delayed, to be put off"
N3\N3_03,1600290,638615856704661264,"伸ばす, のばす, 延ばす","to grow long (e.g. hair, nails), , to lengthen, to extend, to stretch, to reach out, to hold out, to straighten, to smooth out, to spread evenly (dough, cream, etc.), to dilute, to thin out, to postpone, to prolong, to strengthen, to develop, to expand"
N3\N3_03,1527150,638615856704661281,"未だ未だ, まだまだ","still, much more, (not) yet, இன்னுமின்னும், , still a long way to go, still a long way off, not there yet"
N3\N3_03,1283300,638615856704661298,"高価, こうか","highly priced, expensive, valuable, costly"
N3\N3_03,1179040,638615856704661315,"汚染, おせん","pollution, contamination, சுற்றுச்சூழல் மாசுபாடு"
N3\N3_03,1173660,638615856704661331,"影響, えいきょう","influence, effect, impact, பாதிப்பு"
N3\N3_03,1544730,638615856704661347,"与える, あたえる","to give (esp. to someone of lower status), to bestow, to grant, to confer, to present, to award, , to provide, to afford, to offer, to supply, to assign, to cause, to pass (a variable to a function)"
N3\N3_03,1256170,638615856704661361,"健康, けんこう","health, நலம், , healthy, sound, fit, wholesome"
N3\N3_03,1492190,638615856704661377,"不健康, ふけんこう","poor health, ill health, unhealthy"
N3\N3_03,1550160,638615856704661390,"理論, りろん",theory
N3\N3_03,1198430,638615856704661408,"会計, かいけい","accounting, finance, account, reckoning, கணக்கு வழக்கு, , bill (at a restaurant), check, accountant, treasurer, paymaster, cashier, settlement (of a bill, fee, etc.), payment, economic condition, கணக்கியல்"
N3\N3_03,1213280,638615856704661421,"環境, かんきょう","environment, circumstance, சுற்றுச்சூழல்"
N3\N3_03,1494220,638615856704661436,"不動産, ふどうさん","real estate, அசையாச் சொத்து"
N3\N3_03,1321110,638615856704661454,"実際, じっさい","reality, actuality, truth, fact, actual conditions, , practice (as opposed to theory), truly, really, indeed, actually, bhutakoti (limit of reality)"
N3\N3_03,1998190,638615856704661469,"地球環境, ちきゅうかんきょう",global environment
N3\N3_03,1502790,638615856704661484,"物理, ぶつり","laws of nature, physical laws, , physics"
N3\N3_03,1505470,638615856704661500,"文章, ぶんしょう, もんじょう, もんぞう","writing, composition, essay, article, passage, prose, (writing) style, , sentence"
N3\N3_03,1477910,638615856704661513,"発明, はつめい","invention, கண்டுபிடிப்பு, , intelligent, clever, smart, making sense (of something), understanding"
N3\N3_04,1031680,638478799499542101,"濠太剌利, オーストラリア, 豪太剌利",Australia
N3\N3_04,1554230,638478799499542360,"寮, りょう","hostel, dormitory, , bureau (government department beneath a ministry under the ritsuryō system), tea-ceremony room, villa"
N3\N3_04,1130040,638478799499542409,マンション,"condominium (usu. mid or high-rise), apartment building, apartment house, block of flats, flat"
N3\N3_04,2168020,638478799499542538,アパートメント,apartment
N3\N3_04,1875350,638478799499542615,"高層ビル, こうそうビル","high-rise building, tower block, skyscraper"
N3\N3_04,1223021,638478799499542655,"規則, きそく","rule, regulation"
N3\N3_04,1424550,638478799499542674,"中心, ちゅうしん","center, centre, middle, heart, core, focus, pivot, emphasis, balance, நடு, , -centered, -centred, -focused, -oriented, centered on, focused on"
N3\N3_04,1580820,638478799499542694,"数, かず","number, amount, எண்"
N3\N3_04,1328890,638478799499542719,"種類, しゅるい","variety, kind, type, category, , counter for kinds, species, etc."
N3\N3_04,1412400,638478799499542750,"代理, だいり","representation, agency, proxy, , agent, representative, deputy, substitute, surrogate, stand-in"
N3\N3_04,1277040,638478799499542768,"向き, むき","direction, orientation, aspect, exposure, , suited to, suitable for, designed for, tendency, inclination, nature (of a request or desire), person"
N3\N3_04,1277080,638478799499542787,"向く, むく","to turn toward, to look (up, down, etc.), நோக்கு, , to face (e.g. east) (of a building, window, etc.), to look out on, to front (on), to point (of an arrow, compass needle, etc.), to be suited to, to be fit for, to go towards, to turn to (of one's interests, feelings, etc.), to be inclined (to do)"
N3\N3_04,1277100,638478799499542805,"向ける, むける","to turn (towards), to face, to point, to aim, to direct to, , to head to, to go towards, to allot, to allocate, to send, to dispatch (e.g. a person), to aim for, to pursue"
N3\N3_04,1582960,638478799499542821,"梅雨, つゆ, 黴雨, ばいう","(East Asian) rainy season (in Japan, usu. from early June to mid-July), மாரிகாலம், , rain during the rainy season"
N3\N3_04,1413070,638478799499542839,"大雨, おおあめ",heavy rain
N3\N3_04,1414350,638478799499542857,"大雪, おおゆき, たいせつ","heavy snow, , ""major snow"" solar term (approx. Dec. 7)"
N3\N3_04,1594480,638478799499542874,"支払い, しはらい, 支払",payment
N3\N3_04,1310300,638478799499542904,"支払う, しはらう",to pay
N3\N3_04,1334210,638478799499542947,"住民, じゅうみん","inhabitant, resident, citizen, population"
N3\N3_04,1491150,638478799499542968,"不安, ふあん","anxiety, uneasiness, worry, apprehension, fear, insecurity, suspense, கவலை, , பதகளிப்பு"
